"URL","HTTP","Раздел","Роль","Полезность_для_SEO","Приоритет","Готовность_не_ИКС","Вывод","Запросы","Базовая_частотность_не_суммировать","Статус_спроса","Sitemap","Входящие","Входящие_контент","Битые_ссылки","Ближайший_текст","Сходство","Основной_URL_кандидат","Действия","Визуальная_проверка","Источник"
"https://zakazminivena.ru/destination/crimea/simferopol-sevastopol","200","Туристические маршруты","Пересечение","Условная: разделить намерения","P3","89","Отдельное продвижение Симферополь → Севастополь, 80 км сначала проверить на пересечение с /routes/simferopol-sevastopol.","минивэн симферополь севастополь | минивэн Симферополь Севастополь | трансфер Симферополь Севастополь минивэн | сколько выйдет доехать на минивене до севастополя","2","Измерена базовая фраза","true","6","6","","/destination/crimea/simferopol-alushta","0.851","/routes/simferopol-sevastopol","Сравнить запросы и предложение с /routes/simferopol-sevastopol; определить основной URL, не склеивать автоматически. | Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки.","Отдельно не просмотрен","evidence/pages/32ad8de3c8fc2224.json"
"https://zakazminivena.ru/destination/crimea/simferopol-feodosiya","200","Туристические маршруты","Пересечение","Условная: разделить намерения","P3","89","Отдельное продвижение Симферополь → Феодосия, 115 км сначала проверить на пересечение с /routes/simferopol-feodosiya.","минивэн симферополь феодосия | минивэн Симферополь Феодосия | трансфер Симферополь Феодосия минивэн","","Гипотеза — проверить","true","6","6","","/destination/crimea/simferopol-evpatoriya","0.848","/routes/simferopol-feodosiya","Сравнить запросы и предложение с /routes/simferopol-feodosiya; определить основной URL, не склеивать автоматически. | Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки.","Отдельно не просмотрен","evidence/pages/5498a5b4b8040275.json"
"https://zakazminivena.ru/destination/crimea/simferopol-sudak","200","Туристические маршруты","Пересечение","Условная: разделить намерения","P3","89","Отдельное продвижение Симферополь → Судак, 100 км сначала проверить на пересечение с /routes/simferopol-sudak.","минивэн симферополь судак | минивэн Симферополь Судак | трансфер Симферополь Судак минивэн","","Гипотеза — проверить","true","6","6","","/destination/crimea/simferopol-alushta","0.848","/routes/simferopol-sudak","Сравнить запросы и предложение с /routes/simferopol-sudak; определить основной URL, не склеивать автоматически. | Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки.","Отдельно не просмотрен","evidence/pages/19e8025d84e12069.json"
"https://zakazminivena.ru/destination/crimea/simferopol-evpatoriya","200","Туристические маршруты","Пересечение","Условная: разделить намерения","P3","89","Отдельное продвижение Симферополь → Евпатория, 65 км сначала проверить на пересечение с /routes/simferopol-evpatoriya.","минивэн симферополь евпатория | минивэн Симферополь Евпатория | трансфер Симферополь Евпатория минивэн","","Гипотеза — проверить","true","6","6","","/destination/crimea/simferopol-alushta","0.866","/routes/simferopol-evpatoriya","Сравнить запросы и предложение с /routes/simferopol-evpatoriya; определить основной URL, не склеивать автоматически. | Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки.","Отдельно не просмотрен","evidence/pages/35d240f2f3e49a22.json"
"https://zakazminivena.ru/destination/krasnodar-coast/krasnodar-anapa","200","Туристические маршруты","Пересечение","Условная: разделить намерения","P1","89","Отдельное продвижение Краснодар → Анапа, 165 км сначала проверить на пересечение с /routes/krasnodar-anapa.","минивэн краснодар анапа | минивэн Краснодар Анапа | трансфер Краснодар Анапа минивэн","44","Измерена базовая фраза","true","4","4","","/destination/krasnodar-coast/krasnodar-novorossiysk","0.857","/routes/krasnodar-anapa","Сравнить запросы и предложение с /routes/krasnodar-anapa; определить основной URL, не склеивать автоматически. | Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки.","Отдельно не просмотрен","evidence/pages/785ca67b403629f5.json"
"https://zakazminivena.ru/destination/krasnodar-coast/krasnodar-gelendzhik","200","Туристические маршруты","Пересечение","Условная: разделить намерения","P1","89","Отдельное продвижение Краснодар → Геленджик, 200 км сначала проверить на пересечение с /routes/krasnodar-gelendzhik.","минивэн краснодар геленджик | минивэн Краснодар Геленджик | трансфер Краснодар Геленджик минивэн | минивэн до геленджика","26","Измерена базовая фраза","true","4","4","","/destination/krasnodar-coast/krasnodar-temryuk","0.845","/routes/krasnodar-gelendzhik","Сравнить запросы и предложение с /routes/krasnodar-gelendzhik; определить основной URL, не склеивать автоматически. | Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки.","Отдельно не просмотрен","evidence/pages/05cfe2b35ab0951a.json"
"https://zakazminivena.ru/destination/krasnodar-coast/krasnodar-novorossiysk","200","Туристические маршруты","Пересечение","Условная: разделить намерения","P3","89","Отдельное продвижение Краснодар → Новороссийск, 150 км сначала проверить на пересечение с /routes/krasnodar-novorossiysk.","минивэн краснодар новороссийск | минивэн Краснодар Новороссийск | трансфер Краснодар Новороссийск минивэн","16","Измерена базовая фраза","true","4","4","","/destination/krasnodar-coast/krasnodar-anapa","0.857","/routes/krasnodar-novorossiysk","Сравнить запросы и предложение с /routes/krasnodar-novorossiysk; определить основной URL, не склеивать автоматически. | Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки.","Отдельно не просмотрен","evidence/pages/686885c237737888.json"
"https://zakazminivena.ru/destination/krasnodar-coast/krasnodar-temryuk","200","Туристические маршруты","Расширение","Средняя / второй этап","P2","89","Туристическая поездка Краснодар → Темрюк / Тамань, 130 км; отличать трансфер из города от аэропорта и самостоятельный маршрут от тура.","минивэн Краснодар Темрюк / Тамань | трансфер Краснодар Темрюк / Тамань минивэн","","Гипотеза — проверить","true","4","4","","/destination/krasnodar-coast/krasnodar-anapa","0.85","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки.","Отдельно не просмотрен","evidence/pages/4c57e5ab8391423a.json"
"https://zakazminivena.ru/destination/kaliningrad/kaliningrad-zelenogradsk","200","Туристические маршруты","Расширение","Средняя / второй этап","P2","89","Туристическая поездка Калининград → Зеленоградск, 35 км; отличать трансфер из города от аэропорта и самостоятельный маршрут от тура.","минивэн Калининград Зеленоградск | трансфер Калининград Зеленоградск минивэн","","Гипотеза — проверить","true","4","4","","/destination/kaliningrad/kaliningrad-svetlogorsk","0.863","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки.","Отдельно не просмотрен","evidence/pages/af0446d0d49fadbb.json"
"https://zakazminivena.ru/destination/kaliningrad/kaliningrad-svetlogorsk","200","Туристические маршруты","Расширение","Средняя / второй этап","P2","89","Туристическая поездка Калининград → Светлогорск, 45 км; отличать трансфер из города от аэропорта и самостоятельный маршрут от тура.","минивэн Калининград Светлогорск | трансфер Калининград Светлогорск минивэн","","Гипотеза — проверить","true","4","4","","/destination/kaliningrad/kaliningrad-curonian-spit","0.867","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки.","Отдельно не просмотрен","evidence/pages/84042dd003dd9e86.json"
"https://zakazminivena.ru/destination/kaliningrad/kaliningrad-curonian-spit","200","Туристические маршруты","Расширение","Средняя / второй этап","P0","87","Туристическая поездка Калининград → Куршская коса, 50 км; отличать трансфер из города от аэропорта и самостоятельный маршрут от тура.","минивэн Калининград Куршская коса | трансфер Калининград Куршская коса минивэн","","Гипотеза — проверить","true","4","4","/airport/kgd/curonian-spit","/destination/kaliningrad/kaliningrad-svetlogorsk","0.867","","Исправить точные битые ссылки: /airport/kgd/curonian-spit. | Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки.","Отдельно не просмотрен","evidence/pages/0657b5654ee5fbce.json"
"https://zakazminivena.ru/destination/kaliningrad/kaliningrad-yantarny","200","Туристические маршруты","Расширение","Средняя / второй этап","P2","89","Туристическая поездка Калининград → Янтарный, 50 км; отличать трансфер из города от аэропорта и самостоятельный маршрут от тура.","минивэн Калининград Янтарный | трансфер Калининград Янтарный минивэн","","Гипотеза — проверить","true","4","4","","/destination/kaliningrad/kaliningrad-svetlogorsk","0.864","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки.","Отдельно не просмотрен","evidence/pages/56e9afd93c891e4e.json"
"https://zakazminivena.ru/destination/north/murmansk-teriberka","200","Туристические маршруты","Расширение","Средняя / второй этап","P2","89","Туристическая поездка Мурманск → Териберка, 120 км; отличать трансфер из города от аэропорта и самостоятельный маршрут от тура.","минивэн Мурманск Териберка | трансфер Мурманск Териберка минивэн","","Гипотеза — проверить","true","4","4","","/destination/north/murmansk-khibiny","0.836","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки.","Отдельно не просмотрен","evidence/pages/045be6401d09d658.json"
"https://zakazminivena.ru/destination/north/murmansk-khibiny","200","Туристические маршруты","Расширение","Средняя / второй этап","P0","87","Туристическая поездка Мурманск → Хибины (Кировск), 240 км; отличать трансфер из города от аэропорта и самостоятельный маршрут от тура.","минивэн Мурманск Хибины (Кировск) | трансфер Мурманск Хибины (Кировск) минивэн","","Гипотеза — проверить","true","4","4","/airport/mmk/khibiny","/destination/north/murmansk-kirovsk","0.863","","Исправить точные битые ссылки: /airport/mmk/khibiny. | Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки.","Отдельно не просмотрен","evidence/pages/ab6773ec7f536710.json"
"https://zakazminivena.ru/destination/north/murmansk-kirovsk","200","Туристические маршруты","Расширение","Средняя / второй этап","P2","89","Туристическая поездка Мурманск → Кировск, 220 км; отличать трансфер из города от аэропорта и самостоятельный маршрут от тура.","минивэн Мурманск Кировск | трансфер Мурманск Кировск минивэн","","Гипотеза — проверить","true","4","4","","/destination/north/murmansk-khibiny","0.863","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки.","Отдельно не просмотрен","evidence/pages/87d6811bb060cf4f.json"
"https://zakazminivena.ru/destination/north/aurora-borealis","200","Туристические маршруты","Расширение","Средняя / второй этап","P2","89","Туристическая поездка Мурманск → Охота за северным сиянием, 120 км; отличать трансфер из города от аэропорта и самостоятельный маршрут от тура.","минивэн Мурманск Охота за северным сиянием | трансфер Мурманск Охота за северным сиянием минивэн","","Гипотеза — проверить","true","4","4","","/destination/north/murmansk-teriberka","0.811","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки.","Отдельно не просмотрен","evidence/pages/6aa956857ea84b39.json"
"https://zakazminivena.ru/fleet/mercedes-v-class","200","Автопарк","Расширение","Средняя / второй этап","P2","95","Страница «Mercedes-Benz V-class — премиум минивэн на 6 пассажиров» требует привязки к самостоятельной задаче и доступной услуге.","аренда Mercedes-Benz V-class с водителем | трансфер Mercedes-Benz V-class","","Гипотеза — проверить","true","9","9","","/fleet/toyota-alphard","0.214","","Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Подтвердить фото, оснащение и пассажиры+багаж у исполнителей; выбрать город и дату.","Просмотрен начальный мобильный экран этого URL","evidence/pages/2f2ad27be8b53066.json"
"https://zakazminivena.ru/fleet/mercedes-vito","200","Автопарк","Расширение","Средняя / второй этап","P0","90","Страница «Mercedes-Benz Vito Tourer — комфорт минивэн на 8 пассажиров» требует привязки к самостоятельной задаче и доступной услуге.","аренда Mercedes-Benz Vito Tourer с водителем | трансфер Mercedes-Benz Vito Tourer","","Гипотеза — проверить","true","7","7","/airport/krr/anapa","/fleet/hyundai-staria","0.286","","Исправить точные битые ссылки: /airport/krr/anapa. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Подтвердить фото, оснащение и пассажиры+багаж у исполнителей; выбрать город и дату.","Отдельно не просмотрен","evidence/pages/31ad74dd2f846d51.json"
"https://zakazminivena.ru/fleet/vw-multivan","200","Автопарк","Расширение","Средняя / второй этап","P0","93","Страница «Volkswagen Multivan T6.1 — комфорт минивэн на 7 пассажиров» требует привязки к самостоятельной задаче и доступной услуге.","аренда Volkswagen Multivan T6.1 с водителем | трансфер Volkswagen Multivan T6.1","","Гипотеза — проверить","true","20","20","/airport/mrv/dombay","/fleet/vw-caravelle","0.208","","Исправить точные битые ссылки: /airport/mrv/dombay. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Подтвердить фото, оснащение и пассажиры+багаж у исполнителей; выбрать город и дату.","Отдельно не просмотрен","evidence/pages/8f1286d761f14588.json"
"https://zakazminivena.ru/fleet/vw-caravelle","200","Автопарк","Расширение","Средняя / второй этап","P2","92","Страница «Volkswagen Caravelle T6.1 — универсальный минивэн на 7 пассажиров» требует привязки к самостоятельной задаче и доступной услуге.","аренда Volkswagen Caravelle T6.1 с водителем | трансфер Volkswagen Caravelle T6.1","","Гипотеза — проверить","true","10","10","","/fleet/ford-tourneo","0.305","","Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Подтвердить фото, оснащение и пассажиры+багаж у исполнителей; выбрать город и дату.","Отдельно не просмотрен","evidence/pages/c334dfa09fa40e53.json"
"https://zakazminivena.ru/fleet/toyota-alphard","200","Автопарк","Расширение","Средняя / второй этап","P2","95","Страница «Toyota Alphard — премиум минивэн на 6 пассажиров» требует привязки к самостоятельной задаче и доступной услуге.","аренда Toyota Alphard с водителем | трансфер Toyota Alphard | аренда toyota alphard с водителем спб","","Гипотеза — проверить","true","3","3","","/fleet/mercedes-v-class","0.214","","Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Подтвердить фото, оснащение и пассажиры+багаж у исполнителей; выбрать город и дату.","Отдельно не просмотрен","evidence/pages/aab438e5f131ae89.json"
"https://zakazminivena.ru/fleet/toyota-hiace","200","Автопарк","Расширение","Средняя / второй этап","P1","92","Страница «Toyota Hiace — универсальный минивэн на 8 пассажиров» требует привязки к самостоятельной задаче и доступной услуге.","аренда Toyota Hiace с водителем | трансфер Toyota Hiace | toyota hiace аренда с водителем питер","","Гипотеза — проверить","true","8","8","","/fleet/hyundai-staria","0.223","","Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Подтвердить фото, оснащение и пассажиры+багаж у исполнителей; выбрать город и дату.","Отдельно не просмотрен","evidence/pages/b9e93dfac3188e6d.json"
"https://zakazminivena.ru/fleet/hyundai-staria","200","Автопарк","Расширение","Средняя / второй этап","P2","92","Страница «Hyundai Staria — комфорт минивэн на 8 пассажиров» требует привязки к самостоятельной задаче и доступной услуге.","аренда Hyundai Staria с водителем | трансфер Hyundai Staria | staria hyundai аренда с водителем в спб","","Гипотеза — проверить","true","9","9","","/fleet/mercedes-vito","0.286","","Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Подтвердить фото, оснащение и пассажиры+багаж у исполнителей; выбрать город и дату.","Отдельно не просмотрен","evidence/pages/83e6599f539b18b8.json"
"https://zakazminivena.ru/fleet/hyundai-h1","200","Автопарк","Расширение","Средняя / второй этап","P0","88","Страница «Hyundai H-1 / Grand Starex — универсальный минивэн на 8 пассажиров» требует привязки к самостоятельной задаче и доступной услуге.","аренда Hyundai H-1 / Grand Starex с водителем | трансфер Hyundai H-1 / Grand Starex","","Гипотеза — проверить","true","20","20","/airport/mrv/dombay | /airport/ovb/gorno-altaysk","/fleet/ford-tourneo","0.294","","Исправить точные битые ссылки: /airport/mrv/dombay, /airport/ovb/gorno-altaysk. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Подтвердить фото, оснащение и пассажиры+багаж у исполнителей; выбрать город и дату.","Отдельно не просмотрен","evidence/pages/74157ae469123dfc.json"
"https://zakazminivena.ru/fleet/ford-tourneo","200","Автопарк","Расширение","Средняя / второй этап","P2","92","Страница «Ford Tourneo Custom — универсальный минивэн на 8 пассажиров» требует привязки к самостоятельной задаче и доступной услуге.","аренда Ford Tourneo Custom с водителем | трансфер Ford Tourneo Custom | услуга аренда авто ford tourneo custom","","Гипотеза — проверить","true","3","3","","/fleet/peugeot-traveller","0.487","","Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Подтвердить фото, оснащение и пассажиры+багаж у исполнителей; выбрать город и дату.","Отдельно не просмотрен","evidence/pages/71062b33c78f5fa5.json"
"https://zakazminivena.ru/fleet/peugeot-traveller","200","Автопарк","Расширение","Средняя / второй этап","P2","92","Страница «Peugeot Traveller — универсальный минивэн на 8 пассажиров» требует привязки к самостоятельной задаче и доступной услуге.","аренда Peugeot Traveller с водителем | трансфер Peugeot Traveller","","Гипотеза — проверить","true","3","3","","/fleet/ford-tourneo","0.487","","Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Подтвердить фото, оснащение и пассажиры+багаж у исполнителей; выбрать город и дату.","Отдельно не просмотрен","evidence/pages/d54c0d9c1114ebaa.json"
"https://zakazminivena.ru/service/airport-transfer","200","Сценарии","Расширение","Средняя / второй этап","P1","93","Страница «Минивэн в аэропорт — трансфер с табличкой и фикс ценой» требует привязки к самостоятельной задаче и доступной услуге.","минивэн аэропорт | минивэн трансфер аэропорт","2039","Измерена базовая фраза","true","23","23","","/service/conference","0.214","","Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Показать цену за автомобиль либо объяснить состав расчёта и этап подтверждения.","Отдельно не просмотрен","evidence/pages/0c30851b7e0e5e6a.json"
"https://zakazminivena.ru/service/intercity","200","Сценарии","Расширение","Средняя / второй этап","P1","94","Title ограничен Москвой, H1 обещает всю Россию. В тексте базовый тариф 50 ₽/км, калькулятор использует 60 ₽/км: условия не разведены явно.","минивэн межгород","427","Измерена базовая фраза","true","20","20","","/service/multi-day","0.154","","Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Согласовать географию и тарифный источник; перенести калькулятор из-под списка маршрутов ближе к заголовку.","Просмотрен начальный мобильный экран этого URL","evidence/pages/a8fe6017cf79f273.json"
"https://zakazminivena.ru/service/wedding","200","Сценарии","Расширение","Средняя / второй этап","P2","90","Страница «Минивэн на свадьбу — для гостей или жениха и невесты» требует привязки к самостоятельной задаче и доступной услуге.","минивэн на свадьбу","","Гипотеза — проверить","true","21","21","","/service/excursion","0.154","","Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Раскрыть ограничения багажа для доступных машин.","Отдельно не просмотрен","evidence/pages/1d1ac10b6ac8141e.json"
"https://zakazminivena.ru/service/corporate","200","Сценарии","Расширение","Средняя / второй этап","P2","90","Страница «Корпоративный минивэн — для делегаций и сотрудников» требует привязки к самостоятельной задаче и доступной услуге.","минивэн для сотрудников","","Гипотеза — проверить","true","26","26","","/service/conference","0.277","","Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Показать цену за автомобиль либо объяснить состав расчёта и этап подтверждения.","Отдельно не просмотрен","evidence/pages/eb261c1654cf57a3.json"
"https://zakazminivena.ru/service/delegation","200","Сценарии","Расширение","Средняя / второй этап","P2","90","Страница «Минивэн для делегации — VIP с водителем» требует привязки к самостоятельной задаче и доступной услуге.","минивэн для делегации","","Гипотеза — проверить","true","5","5","","/service/conference","0.307","","Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Показать цену за автомобиль либо объяснить состав расчёта и этап подтверждения.","Отдельно не просмотрен","evidence/pages/4a5b530f5002cb14.json"
"https://zakazminivena.ru/service/conference","200","Сценарии","Расширение","Средняя / второй этап","P2","94","Страница «Минивэн для гостей конференции» требует привязки к самостоятельной задаче и доступной услуге.","минивэн для конференции","","Гипотеза — проверить","true","4","4","","/service/delegation","0.307","","Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки.","Отдельно не просмотрен","evidence/pages/f6e8de98316db5f1.json"
"https://zakazminivena.ru/service/excursion","200","Сценарии","Расширение","Средняя / второй этап","P2","93","Страница «Минивэн на экскурсию — водитель-проводник, гибкий маршрут» требует привязки к самостоятельной задаче и доступной услуге.","минивэн экскурсии","","Гипотеза — проверить","true","22","22","","/service/hourly","0.214","","Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Раскрыть ограничения багажа для доступных машин.","Отдельно не просмотрен","evidence/pages/4dacb5fb1b3d047f.json"
"https://zakazminivena.ru/service/hourly","200","Сценарии","Расширение","Средняя / второй этап","P2","97","Страница «Почасовая аренда минивэна с водителем» требует привязки к самостоятельной задаче и доступной услуге.","аренда минивэна почасовая","","Гипотеза — проверить","true","21","21","","/service/excursion","0.214","","Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки.","Отдельно не просмотрен","evidence/pages/c3b3d0d8a1953ce5.json"
"https://zakazminivena.ru/service/multi-day","200","Сценарии","Расширение","Средняя / второй этап","P2","90","Страница «Многодневные поездки на минивэне с ночёвкой водителя» требует привязки к самостоятельной задаче и доступной услуге.","минивэн на несколько дней","","Гипотеза — проверить","true","5","5","","/service/excursion","0.164","","Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Раскрыть ограничения багажа для доступных машин.","Отдельно не просмотрен","evidence/pages/3ed63ee95d44b6dd.json"
"https://zakazminivena.ru/service/sports-team","200","Сценарии","Расширение","Средняя / второй этап","P2","94","Страница «Минивэн для спортивной команды — 8 пассажиров + инвентарь» требует привязки к самостоятельной задаче и доступной услуге.","минивэн для спортивной команды","","Гипотеза — проверить","true","2","2","","/service/film-crew","0.275","","Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки.","Отдельно не просмотрен","evidence/pages/a974cef7486abb19.json"
"https://zakazminivena.ru/service/film-crew","200","Сценарии","Расширение","Средняя / второй этап","P2","94","Страница «Минивэн для съёмочной группы — оборудование и команда» требует привязки к самостоятельной задаче и доступной услуге.","минивэн для съемочной группы","","Гипотеза — проверить","true","1","1","","/service/sports-team","0.275","","Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки.","Отдельно не просмотрен","evidence/pages/004a6aba7c971273.json"
"https://zakazminivena.ru/minivan-5-mest","200","Вместимость","Расширение","Средняя / второй этап","P1","79","Есть отдельная тема пяти пассажиров, но страницу не связывают с основным каталогом. Наличие отдельного URL ещё не доказывает отдельный кластер спроса.","такси на 5 человек","1327","Измерена базовая фраза","false","0","0","","/minivan-6-mest","0.119","","После проверки самостоятельности включить нужный URL в sitemap. | Добавить релевантные доступные ссылки из каталога и связанных страниц. | Дать встроенный подбор/форму или явный переход с сохранением параметров поездки. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Добавить выбор конкретной поездки для 5 пассажиров и проверить отличие от 6/7 по выдаче и фактическим запросам.","Отдельно не просмотрен","evidence/pages/a0ea792875708d77.json"
"https://zakazminivena.ru/minivan-6-mest","200","Вместимость","Расширение","Средняя / второй этап","P1","79","Текст обещает размещение шести чемоданов без привязки к компоновке машины; в основном содержимом нет формы или явного действия заказа.","такси на 6 человек","632","Измерена базовая фраза","false","0","0","","/minivan-7-mest","0.157","","После проверки самостоятельности включить нужный URL в sitemap. | Добавить релевантные доступные ссылки из каталога и связанных страниц. | Дать встроенный подбор/форму или явный переход с сохранением параметров поездки. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Заменить универсальное обещание интерактивным подбором 6 пассажиров + размер/число вещей; добавить переход к заказу с сохранением выбора.","Просмотрен начальный мобильный экран этого URL","evidence/pages/aa1648deded69fba.json"
"https://zakazminivena.ru/minivan-7-mest","200","Вместимость","Расширение","Средняя / второй этап","P1","79","Вместимость должна означать пассажиров без водителя; запрос «минивэн 7 мест» часто относится к покупке автомобиля.","такси на 7 человек","327","Измерена базовая фраза","false","0","0","","/minivan-6-mest","0.157","","После проверки самостоятельности включить нужный URL в sitemap. | Добавить релевантные доступные ссылки из каталога и связанных страниц. | Дать встроенный подбор/форму или явный переход с сохранением параметров поездки. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Уточнить коммерческий заголовок, показать ограничения багажа при 7 пассажирах и кнопку выбора поездки.","Отдельно не просмотрен","evidence/pages/154ba50aa3f0bf5b.json"
"https://zakazminivena.ru/offline","200","Доверие и сервис","Служебная","Не SEO-вход","P3","60","Служебная офлайн-страница отдаёт index, follow и canonical главной. Для поискового ядра она не нужна.","","","Не требуется отдельный SEO-кластер","false","0","0","","","0","","Исключить из продвижения и задать явный noindex; сохранить офлайн-помощь пользователю.","Отдельно не просмотрен","evidence/pages/e3baaba78213a06d.json"
"https://zakazminivena.ru/airport/dme/moscow-city","404","Из аэропорта","Ошибка","Нет до исправления","P0","0","Битый адрес /airport/dme/moscow-city; входящих страниц 2.","","","Гипотеза — проверить","false","2","2","","","0","","Убрать ссылку на /airport/dme/moscow-city либо создать точную посадочную при наличии услуги; не перенаправлять на главную.","Отдельно не просмотрен","evidence/pages/2df0ab4a3d100c78.json"
"https://zakazminivena.ru/airport/mrv/dombay","404","Из аэропорта","Ошибка","Нет до исправления","P0","0","Битый адрес /airport/mrv/dombay; входящих страниц 3.","","","Гипотеза — проверить","false","3","3","","","0","","Убрать ссылку на /airport/mrv/dombay либо создать точную посадочную при наличии услуги; не перенаправлять на главную.","Отдельно не просмотрен","evidence/pages/3cbdc859bc7a7b3e.json"
